split,rank,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,11,Xatxc4IV9UE,50,M,SLOW,EAST,17.32,Engineering,16,base,transcript_clean,Transcript,"shown it to you. This is here; this is the modified fixed end moment, so we can call",shown it to you this is here this is the modified fixed end moment so we can call,"to you. So, here we are saying that this, so this is here and this is the modified fixed end moment. So, we can call it as fixed end moment.",to you so here we are saying that this so this is here and this is the modified fixed end moment so we can call it as fixed end moment,0.8889
test,12,ZvsSe5sJGdc,60,M,SLOW,WEST,25.37,Engineering,"General Flow Equations Through Porous Media (Contd.), Dupuit's Assumptions",base,transcript_clean,Transcript,d by dx of – k dh by dx into h + d by dy of – k into dh by dy into h,d by dx of k dh by dx into h d by dy of k into dh by dy into h,by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h into h.,by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h into h,0.8571
test,13,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,base,transcript_clean,Transcript,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical three to eight decoder i can give you the ic number if you want to this is seventy four thousand one hundred and thirty eight it is not necessary to remember numbers in fact i am not even sure it s one hundred and twenty eight or one hundred and thirty eight but i think it s one hundred and thirty eight,"is a practical 380 quarter actually I can give you the IC number if you want to it is 7, 4, 1, 3, 8. It does not matter, do not have to remember numbers, I do not remember numbers, I will always book out, book out, in fact I am not even sure with 1, 2, 8 or 1, 3, 8, I think it is not 3, 8. Somebody has a book you can have a quick look at it anyway.",is a practical three hundred and eighty quarter actually i can give you the ic number if you want to it is seven four one three eight it does not matter do not have to remember numbers i do not remember numbers i will always book out book out in fact i am not even sure with one two eight or one three eight i think it is not three eight somebody has a book you can have a quick look at it anyway,0.8358
test,14,vlImg6wCr8M,195,M,AVG,SOUTH,24.56,Engineering,Op-Amp Circuits and Signal conditioning for Microsystems Devices,base,transcript_clean,Transcript,that is v0 = v01 which v1 x r2/r1 +v02 which is –v2 x r2/r1 so that is r2/r1 x v1-v2. so ultimately what we conclude is this is an amplifier which uses an output = the difference between the 2 v1-v2. if v1 is connected to this + terminal v2 is connected to – terminal,that is v0 v01 which v1 x r2 r1 v02 which is v2 x r2 r1 so that is r2 r1 x v1 v2 so ultimately what we conclude is this is an amplifier which uses an output the difference between the two v1 v2 if v1 is connected to this terminal v2 is connected to terminal,"which is V 1 into R to the power 1 plus V 2 which is minus V 2 into R to the power 1. So, that is R to the power 1 into V 1 minus V 2. So, ultimately what we conclude is this is an amplifier which gives an output equal to the difference between the two V 1 minus V 2. If V 1 is connected to the first terminal, V 2 is connected to minus terminal.",which is v one into r to the power one plus v two which is minus v two into r to the power one so that is r to the power one into v one minus v two so ultimately what we conclude is this is an amplifier which gives an output equal to the difference between the two v one minus v two if v one is connected to the first terminal v two is connected to minus terminal,0.8246
test,15,nwcOtus_7eo,230,M,SLOW,NORTH,13.909,Engineering,Free Vibration,base,transcript_clean,Transcript,"This is k1 and this is y; that means, k1 y is equal to k2 x minus k2y. Therefore, y is",this is k1 and this is y that means k1 y is equal to k2 x minus k2y therefore y is,"is y that means k 1 y is equal to k 2 x minus y k 2 x minus k 2 y therefore, y is",is y that means k one y is equal to k two x minus y k two x minus k two y therefore y is,0.8095
test,16,6CwSfoOR7-U,50,M,SLOW,EAST,15.7,Engineering,25,base,transcript_clean,Transcript,"Therefore, if you look at the sway moments, they turn out to be equal toů.",therefore if you look at the sway moments they turn out to be equal toů,"So, this for therefore, if you look at the sway moments, if you look at the sway moments they turn out to be equal to M.",so this for therefore if you look at the sway moments if you look at the sway moments they turn out to be equal to m,0.8
test,17,-2aOCNaOiLs,222,M,SLOW,SOUTH,4.989,Engineering,Conduction- Cylindrical and Spherical geometries,base,transcript_clean,Transcript,considered in problem 45.,considered in problem forty five,considered in problem 45. Let us do that.,considered in problem forty five let us do that,0.8
test,18,l8kIWLWfbZ8,195,M,FAST,SOUTH,15.83,Engineering,- MESFET : Effects of channel length and gate length on IDS and gm,base,transcript_clean,Transcript,it is not Vpo it is Vpo cylindrical is equal to q ND amplitude twice epsilon r epsilon,it is not vpo it is vpo cylindrical is equal to q nd amplitude twice epsilon r epsilon,"In fact, it is not v p 0, it is v p 0, so integral is equal to q and d, amplitude. 5 epsilon r epsilon 0.",in fact it is not v p zero it is v p zero so integral is equal to q and d amplitude five epsilon r epsilon zero,0.7778
test,19,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,base,transcript_clean,Transcript,"Now, that is voltage in C remains constant because it cannot discharge the assuming the bias current is negligible then the voltage",now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the voltage and C remains constant voltage in C remains constant voltage in C remains constant because it cannot discharge assuming the bias current is negligible. Then, the voltage is negligible.",now the voltage that is the voltage and c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage is negligible,0.7273
test,20,wckzrp9zBqk,195,M,AVG,SOUTH,21.459,Engineering,- MESFET I-V Characteristics Shockley's Model,base,transcript_clean,Transcript,"end. We have reiterated it more than once. What is that voltage Vp0 in terms of VDS(sat)? At the source end, it is Vbi minus VGS; at the drain end, it is VDS(sat) and at that some of the voltage should be equal to Vp0 that is what you have said. This voltage must",end we have reiterated it more than once what is that voltage vp0 in terms of vds sat at the source end it is vbi minus vgs at the drain end it is vds sat and at that some of the voltage should be equal to vp0 that is what you have said this voltage must,"So, we have reiterated it more than once. So, what is that voltage V p 0 in terms of ed is at at the source and it is V b m minus V g s at the train and it is V d set and that somehow the voltage should be equal to V p 0 that is what you have set. So, that is what we have said here this voltage much we could V p 0.",so we have reiterated it more than once so what is that voltage v p zero in terms of ed is at at the source and it is v b m minus v g s at the train and it is v d set and that somehow the voltage should be equal to v p zero that is what you have set so that is what we have said here this voltage much we could v p zero,0.7143
test,1,E-r2EDS0uP4,226,M,SLOW,NORTH,29.75,Engineering,Lecture 3 Kinematics of machines,medium,transcript_clean,Transcript,"F which we have seen, 3 times n minus 1 minus 2 j. So F is 3 into 4 minus 2 into 5, which",f which we have seen three times n minus one minus two j so f is three into four minus two into five which,"f which we have seen c times n minus 1 minus 2j sorry this is I made a mistake here j2 is 1 but j2 is 2j2 so this should be counted as 2 into 1 that is 2 and j is 5. So, f is c into 4 minus 2 into 5 which is 2.",f which we have seen c times n minus one minus 2j sorry this is i made a mistake here j2 is one but j2 is 2j2 so this should be counted as two into one that is two and j is five so f is c into four minus two into five which is two,1.4167
test,2,vf0S_1ZITuA,203,M,SLOW,EAST,32.75,Engineering,Fundamentals of Discretization: Finite Difference and Finite Volume Method,medium,transcript_clean,Transcript,"by 2. So, that it becomes 3 and divided by 2 yes. Now, whether it is plus or minus sign",by two so that it becomes three and divided by two yes now whether it is plus or minus sign,"x by, so it is h square by, so it was 3 factorial and that multiplied by 2, so that it becomes 3 and divided by 2, yes. So, this is the first one, so this is the second one, so",x by so it is h square by so it was three factorial and that multiplied by two so that it becomes three and divided by two yes so this is the first one so this is the second one so,1.4
test,3,Vpoi5W6a3lo,166,M,FAST,SOUTH,17.64,Non-Engineering,Distributions(contd),medium,transcript_clean,Transcript,"is when the original distribution is normal like we said this distribution of sample means is also normal. But, we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look",is when the original distribution is normal like we said this distribution of sample means is also normal but we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look,rate could be something like well two people arrive permanent. Okay so that's two and I want to ask the question what is the probability zero people will arrive over the next minute. So I'd say on average two people arrive at the bus stop. K is that zero right so I'll put I'll substitute K with zero,rate could be something like well two people arrive permanent okay so that is two and i want to ask the question what is the probability zero people will arrive over the next minute so i would say on average two people arrive at the bus stop k is that zero right so i will put i will substitute k with zero,1.2292
test,4,tsdoIka0mEg,175,M,SLOW,NORTH,28.91,Non-Engineering,"Irrational numbers, Dedekind's Theorem",medium,transcript_clean,Transcript,"R, then alpha belongs to R, R, the number alpha itself, the number alpha itself may",r then alpha belongs to r r the number alpha itself the number alpha itself may,"r, then alpha belongs to R, R the number alpha itself, the number alpha itself may belong to R, R the number alpha itself may belong to R, R the number alpha itself may belong",r then alpha belongs to r r the number alpha itself the number alpha itself may belong to r r the number alpha itself may belong to r r the number alpha itself may belong,1.1875
test,5,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,medium,transcript_clean,Transcript,"Now, that is voltage in C remains constant because it cannot discharge the assuming the bias current is negligible then the voltage",now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the voltage and C remains constant voltage in C remains constant voltage in C remains constant, because it cannot discharge assuming the bias current is negligible then the voltage in C remains constant, because it cannot discharge assuming",now the voltage that is the voltage and c remains constant voltage in c remains constant voltage in c remains constant because it cannot discharge assuming the bias current is negligible then the voltage in c remains constant because it cannot discharge assuming,1.0455
test,6,8PZx5kgLSqQ,302,M,SLOW,WEST,64.24,Engineering,Lloyd-Max Quantizer,medium,transcript_clean,Transcript,"minus 1 and b L by 2. We know b L by 2 from our knowledge of the data. Therefore, we can compute the integral. Y L by 2 is equal to and compare it with the previously computed value of y L by 2. Now, if the difference",minus one and b l by two we know b l by two from our knowledge of the data therefore we can compute the integral y l by two is equal to and compare it with the previously computed value of y l by two now if the difference,"minus 1 and b l by 2. We know b l by 2 from our knowledge of the data. Therefore, we can compute the integral y l by 2 is equal to y l by 2 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus 1 minus and compare it with the previously computed value of y l by 2.",minus one and b l by two we know b l by two from our knowledge of the data therefore we can compute the integral y l by two is equal to y l by two minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus and compare it with the previously computed value of y l by two,1.0408
test,7,qx86xQ6UKmU,70,M,FAST,SOUTH,15.29,Engineering,Adsorption,medium,transcript_clean,Transcript,of the same charge into the solution in a chemically equivalent amount. Once again I will explain. Ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,of the same charge into the solution in a chemically equivalent amount once again i will explain ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,"by what is the concentration of Bn plus in the solution. So, Rn minus Bn plus resin means activity of Bn plus in the resin and Bn plus 1 S means activity of Bn plus in the solution.",by what is the concentration of bn plus in the solution so rn minus bn plus resin means activity of bn plus in the resin and bn plus one s means activity of bn plus in the solution,0.9574
test,8,lnD212vbPSk,70,M,FAST,SOUTH,26.769,Engineering,Sludge Treatment(Continued),medium,transcript_clean,Transcript,We will see the advantages of this sludge draining beds for other dewatering processes. The cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,we will see the advantages of this sludge draining beds for other dewatering processes the cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,"much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge drying beds. Once the sludge is dried how can we remove it? We have to remove the sludge from the sludge drying bed manually. So, it is a labor intensive process and it",much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge drying beds once the sludge is dried how can we remove it we have to remove the sludge from the sludge drying bed manually so it is a labor intensive process and it,0.9464
test,9,kHeysMOk9h4,82,M,SLOW,NORTH,24.69,Engineering,Parallel Algorithm,medium,transcript_clean,Transcript,"n cross n, n plus 1 column is nothing but the b has been moved to n plus 1, that is You have A matrix and then you have B vector; instead of putting B here I have put B here",n cross n n plus one column is nothing but the b has been moved to n plus one that is you have a matrix and then you have b vector instead of putting b here i have put b here,problem generally we work on shared memory model the people are working nowadays on cluster machines. Now the next problem is that we have to tell me how I can do it.,problem generally we work on shared memory model the people are working nowadays on cluster machines now the next problem is that we have to tell me how i can do it,0.9268
test,10,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,medium,transcript_clean,Transcript,"that is also saw it as an input may not be a functional requirements this is a dependent in the message, okay. So next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode.",that is also saw it as an input may not be a functional requirements this is a dependent in the message okay so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This we will continue in the next class.,this we will continue in the next class,0.9111
test,11,3vVJkvTsbXQ,88,M,SLOW,NORTH,25.36,Engineering,Open MP&PRAM Model of Computation,medium,transcript_clean,Transcript,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,"I won't say assumption, but it is an abstraction. We'll talk about how it affects our analysis. As many number of processors as you need, which means it is valid for a single processor to machine of even millions of processors. Yes. So one is the amount of resources, how much memory I have, how much local versus shared.",i will not say assumption but it is an abstraction well talk about how it affects our analysis as many number of processors as you need which means it is valid for a single processor to machine of even millions of processors yes so one is the amount of resources how much memory i have how much local versus shared,0.8857
test,12,vlImg6wCr8M,195,M,AVG,SOUTH,24.56,Engineering,Op-Amp Circuits and Signal conditioning for Microsystems Devices,medium,transcript_clean,Transcript,that is v0 = v01 which v1 x r2/r1 +v02 which is –v2 x r2/r1 so that is r2/r1 x v1-v2. so ultimately what we conclude is this is an amplifier which uses an output = the difference between the 2 v1-v2. if v1 is connected to this + terminal v2 is connected to – terminal,that is v0 v01 which v1 x r2 r1 v02 which is v2 x r2 r1 so that is r2 r1 x v1 v2 so ultimately what we conclude is this is an amplifier which uses an output the difference between the two v1 v2 if v1 is connected to this terminal v2 is connected to terminal,"which is v 1 into r 2 by r 1 plus v naught 2 which is minus v 2 into r 2 by r 1. So, that is r 2 by r 1 into v 1 minus v 2. So, ultimately what we conclude is this is an amplifier which gives an output equal to the difference between the two v 1 minus v 2. v 1 is plus connected to this plus terminal v 2 is connected to minus terminal.",which is v one into r two by r one plus v naught two which is minus v two into r two by r one so that is r two by r one into v one minus v two so ultimately what we conclude is this is an amplifier which gives an output equal to the difference between the two v one minus v two v one is plus connected to this plus terminal v two is connected to minus terminal,0.8421
test,13,-2aOCNaOiLs,222,M,SLOW,SOUTH,4.989,Engineering,Conduction- Cylindrical and Spherical geometries,medium,transcript_clean,Transcript,considered in problem 45.,considered in problem forty five,considered in problem 45. Let us do that.,considered in problem forty five let us do that,0.8
test,14,OFfJiIhFkJ4,43,M,SLOW,EAST,19.42,Non-Engineering,Determination of Molecular Weight of Polymers (Contd.),medium,transcript_clean,Transcript,"we know that in gel permeation chromatography there is no interaction between the polymer molecules and the pores or the column there is no interaction between them. So, the value",we know that in gel permeation chromatography there is no interaction between the polymer molecules and the pores or the column there is no interaction between them so the value,"We know that in gel permeation chromatography, there is no interaction between the polymer molecules and the pores or the column, there is no interaction between them. So, del H value of the polymer molecules is equal to del H, del H is equal to del H, del H is equal",we know that in gel permeation chromatography there is no interaction between the polymer molecules and the pores or the column there is no interaction between them so del h value of the polymer molecules is equal to del h del h is equal to del h del h is equal,0.7333
test,15,4XulH3TfbT0,203,M,SLOW,EAST,52.541,Engineering,Surface Tension Driven Flows (Contd.),medium,transcript_clean,Transcript,"In short time, s is much much  00:52:22,059 so, 8 pi mu s ds/dt=pi r square H rho g okay. So, s ds/dt=R square H rho g/8 mu.",in short time s is much much zero fifty two twenty two thousand and fifty nine so eight pi mu s ds dt pi r square h rho g okay so s ds dt r square h rho g eight mu,"In short time, s is much much less than h. So short time means s is much much less than h. So the right hand side is approximately pi r square h rho g. So 8 pi mu s ds dt is equal to pi r square h rho g.",in short time s is much much less than h so short time means s is much much less than h so the right hand side is approximately pi r square h rho g so eight pi mu s ds dt is equal to pi r square h rho g,0.7317
test,16,nwcOtus_7eo,230,M,SLOW,NORTH,13.909,Engineering,Free Vibration,medium,transcript_clean,Transcript,"This is k1 and this is y; that means, k1 y is equal to k2 x minus k2y. Therefore, y is",this is k1 and this is y that means k1 y is equal to k2 x minus k2y therefore y is,"is y. That means k1y is equal to k2x minus y. Therefore, y is equal to k2x minus k2y.",is y that means k1y is equal to k2x minus y therefore y is equal to k2x minus k2y,0.7143
test,17,ZvsSe5sJGdc,60,M,SLOW,WEST,25.37,Engineering,"General Flow Equations Through Porous Media (Contd.), Dupuit's Assumptions",medium,transcript_clean,Transcript,d by dx of – k dh by dx into h + d by dy of – k into dh by dy into h,d by dx of k dh by dx into h d by dy of k into dh by dy into h,d by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h.,d by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h,0.7143
test,18,jtMZfLViZu8,224,M,SLOW,NORTH,37.02,Engineering,Lecture 1 Finite Element Method,medium,transcript_clean,Transcript,"thetayi, and wi at each of these 4 nodes which have coordinates xi tau, yi tau in this expanded form. How many values we have? We have 12 values; it is a twelfth order, there are terms in this expression. We can write it as, this whole thing wi, w1 thetay1, thetax1, then w2, thetay2, thetax2 up to all the way down to w4, thetay4, thetax4 this is equal to this",thetayi and wi at each of these four nodes which have coordinates xi tau yi tau in this expanded form how many values we have we have twelve values it is a twelfth order there are terms in this expression we can write it as this whole thing wi w1 thetay1 thetax1 then w2 thetay2 thetax2 up to all the way down to w4 thetay4 thetax4 this is equal to this,"i, theta, y i and w i at each of these four nodes which have coordinates x i tau, y i tau in this expanded form. How many values now we have? We have 12 values. It is a 12th order, I mean there are 12 terms in this expression. So, now we solve for, so we can write it as this whole thing, w i, w 1, theta, y 1, theta, x 1, then w 2, theta, y 2, theta, x 2 up to all the way down to",i theta y i and w i at each of these four nodes which have coordinates x i tau y i tau in this expanded form how many values now we have we have twelve values it is a twelfth order i mean there are twelve terms in this expression so now we solve for so we can write it as this whole thing w i w one theta y one theta x one then w two theta y two theta x two up to all the way down to,0.6479
test,19,U6xmF1EqMEM,178,M,SLOW,EAST,30.0,Non-Engineering,Laws of Probability,medium,transcript_clean,Transcript,should be= probability of ai*probability of aj* probability of ak i j k must != and so on probability of intersection ai i=1 to n must be= the product of all the probabilities basically these are 2 to the power n-n-1 conditions,should be probability of ai probability of aj probability of ak i j k must and so on probability of intersection ai i one to n must be the product of all the probabilities basically these are two to the power n n one conditions,"that should be equal to probability of a i into probability of a j into probability of a k i j k must not be equal and so on. Probability of intersection a i i is equal to 1 to n must be equal to the product of all the probabilities . Basically these are 2 to the power n minus n minus 1 conditions . So, this is the first condition.",that should be equal to probability of a i into probability of a j into probability of a k i j k must not be equal and so on probability of intersection a i i is equal to one to n must be equal to the product of all the probabilities basically these are two to the power n minus n minus one conditions so this is the first condition,0.6444
test,20,jqhQx9U9kok,80,M,SLOW,NORTH,24.44,Engineering,26 Ray Tracing (Contd.),medium,transcript_clean,Transcript,"tracing has got a higher solution than I had decided earlier. When you look at the boundaries here you see some kind of a stair case pattern here, here, here and here.",tracing has got a higher solution than i had decided earlier when you look at the boundaries here you see some kind of a stair case pattern here here here and here,"is got a higher resolution than I had decided earlier right. So, just to illustrate you here the example you look at here at the boundaries here as you see some staircase kind of a pattern here right here here.",is got a higher resolution than i had decided earlier right so just to illustrate you here the example you look at here at the boundaries here as you see some staircase kind of a pattern here right here here,0.625
